Customer_id,Area,Children,Education,Employment,Marital,Churn,Outage_sec_perweek,Techie,Contract,Tablet,InternetService,Multiple,TechSupport,Tenure,MonthlyCharge,Bandwidth_GB_Year
A595003,Rural,0.0,High School or GED,Student,Never Married,No,14.81828155,No,One year,Yes,Fiber Optic,Yes,No,8.377189006,239.6138576,1133.808688
M812363,Rural,0.0,High School or GED,Full Time,Widowed,Yes,9.32541292,No,Month-to-month,Yes,DSL,Yes,No,21.09952658,174.1038208,2540.062525
H404111,Suburban,1.0,No Degree,Full Time,Divorced,Yes,8.501272481,No,One year,No,Fiber Optic,Yes,No,1.989683922,217.3259971,714.7114049
C980527,Suburban,0.0,Bachelor's,Full Time,Widowed,Yes,11.81674389,Yes,Month-to-month,No,DSL,Yes,Yes,17.55758834,183.9524339,2258.203171
O608143,Rural,1.0,Some College,Retired,Never Married,No,10.66812877,No,Two Year,No,Fiber Optic,Yes,No,10.55294353,170.4459485,1119.402193
M739753,Rural,4.0,Some College,Full Time,Widowed,Yes,13.01362462,No,Month-to-month,No,No Internet Service,No,No,8.436679111,128.5154748,1214.354546
J773316,Rural,1.0,No Degree,Full Time,Never Married,Yes,8.851825043,Yes,Month-to-month,Yes,Fiber Optic,No,No,0.0,147.004065,1429.845787
C94744,Rural,0.0,No Degree,Full Time,Widowed,Yes,11.963779,No,Month-to-month,Yes,Fiber Optic,No,No,9.436908795,151.9225592,1150.114958
V252156,Suburban,0.0,Some College,Unemployed,Separated,Yes,16.01859229,Yes,Month-to-month,No,Fiber Optic,Yes,No,13.50243543,191.0422675,1544.180199
A995509,Urban,2.0,Associate's,Full Time,Widowed,Yes,11.01268062,Yes,One year,No,DSL,No,No,1.717358823,152.6581477,944.8425929
N213769,Suburban,0.0,No Degree,Part Time,Divorced,Yes,5.277022615,No,Month-to-month,No,Fiber Optic,Yes,No,0.0,183.6767311,518.7305953
V639117,Urban,0.0,Some College,Retired,Never Married,Yes,8.295694443,Yes,Month-to-month,No,DSL,Yes,Yes,1.38776937,159.3320455,617.6429974
P299531,Suburban,4.0,Some College,Full Time,Widowed,Yes,11.87240559,No,One year,Yes,No Internet Service,Yes,No,10.39541776,220.7239451,1581.59431
M649398,Rural,0.0,Some College,Unemployed,Separated,Yes,10.68279869,No,Month-to-month,No,No Internet Service,Yes,No,9.026365795,182.1872667,1146.502548
W424467,Suburban,0.0,Some College,Full Time,Married,No,9.928644559,No,Two Year,No,No Internet Service,No,Yes,1.500081731,104.4918522,155.5067148
B12658,Rural,3.0,High School or GED,Full Time,Separated,Yes,7.836955117,No,Month-to-month,No,Fiber Optic,No,Yes,0.0,233.8237535,1021.747631
J874338,Urban,1.0,Bachelor's,Unemployed,Married,Yes,6.978177552,No,Month-to-month,No,No Internet Service,No,No,1.736878657,101.6614781,374.332233
B276870,Suburban,5.0,Some College,Full Time,Widowed,Yes,17.19378531,No,One year,No,No Internet Service,Yes,No,7.359811655,152.8573325,1170.830123
G298695,Suburban,0.0,High School or GED,Retired,Widowed,Yes,6.769058557,Yes,Month-to-month,No,DSL,Yes,No,9.328119116,195.0832411,1667.732624
C308399,Suburban,2.0,High School or GED,Full Time,Widowed,No,15.28978898,No,Two Year,No,No Internet Service,No,Yes,17.98714859,165.6734898,2047.681612
H810717,Urban,5.0,High School or GED,Full Time,Never Married,No,10.32056934,No,Month-to-month,Yes,Fiber Optic,No,No,25.68868553,175.642745,2790.931185
M697338,Rural,2.0,Some College,Part Time,Separated,No,12.67201994,No,Two Year,Yes,Fiber Optic,No,No,0.0,170.5096489,0.0
U509405,Rural,1.0,Some College,Full Time,Divorced,No,12.03198973,No,Two Year,No,No Internet Service,Yes,Yes,9.499598689,172.0244717,1193.771492
A936347,Rural,0.0,No Degree,Full Time,Never Married,Yes,38.42668698,No,Month-to-month,Yes,Fiber Optic,Yes,No,1.131429853,237.0003735,730.8534585
S199884,Suburban,3.0,Bachelor's,Full Time,Separated,Yes,11.74547184,No,Month-to-month,No,No Internet Service,Yes,No,0.0,182.8553058,0.0
S287151,Urban,0.0,High School or GED,Full Time,Widowed,No,7.394439174,No,One year,No,DSL,Yes,No,3.155929384,162.7285846,1076.138741
K261171,Rural,0.0,Bachelor's,Full Time,Married,No,12.92053942,No,Two Year,No,Fiber Optic,No,Yes,11.88502513,124.9378581,868.8224639
Y875215,Urban,2.0,Associate's,Full Time,Separated,No,10.55504503,No,One year,Yes,No Internet Service,Yes,No,4.448952782,173.7252264,977.9373731
H361743,Urban,4.0,Associate's,Full Time,Never Married,Yes,12.2929187,Yes,One year,No,Fiber Optic,No,No,8.962033642,159.926909,1245.735579
J499878,Rural,0.0,High School or GED,Unemployed,Widowed,Yes,10.274812,No,One year,No,No Internet Service,Yes,Yes,1.79611326,245.9034768,1042.042108
U561554,Suburban,0.0,Bachelor's,Student,Never Married,Yes,8.074566455,No,Month-to-month,No,Fiber Optic,Yes,No,2.972634318,194.1932892,438.8374341
K691390,Suburban,0.0,Bachelor's,Full Time,Widowed,Yes,11.56105768,No,Month-to-month,No,DSL,Yes,No,10.22422346,254.7681418,2017.913692
E342786,Rural,0.0,Other,Full Time,Separated,No,5.037074745,Yes,Month-to-month,Yes,DSL,No,Yes,7.650642273,116.581519,1197.872957
Z367148,Suburban,0.0,High School or GED,Full Time,Divorced,Yes,7.811605518,Yes,One year,No,Fiber Optic,Yes,No,2.945436495,265.5123486,922.2317794
C189627,Urban,2.0,Bachelor's,Unemployed,Married,No,9.481543014,No,One year,Yes,No Internet Service,No,Yes,5.294527245,127.8948167,723.6126048
Q527117,Urban,2.0,Some College,Full Time,Married,No,15.22146024,No,One year,Yes,No Internet Service,Yes,No,0.0,139.0487353,0.0
G485481,Suburban,5.0,Some College,Full Time,Widowed,No,10.88219873,No,Two Year,No,No Internet Service,No,Yes,4.213099407,138.9880329,839.1770355
H813222,Urban,0.0,Associate's,Part Time,Married,No,9.026106815,No,Two Year,No,Fiber Optic,Yes,Yes,11.16115945,192.6299149,1262.191241
F636452,Suburban,3.0,Postgraduate,Full Time,Widowed,No,8.981017539,No,Two Year,No,DSL,Yes,Yes,23.22011986,201.0855263,2884.562817
X750751,Urban,5.0,High School or GED,Full Time,Divorced,No,11.59432008,No,Two Year,No,Fiber Optic,No,No,13.81356018,145.8292971,0.0
J491267,Urban,1.0,Bachelor's,Full Time,Divorced,Yes,8.804282073,No,Month-to-month,No,No Internet Service,No,No,7.923776509,103.3780567,807.0176026
Q969773,Rural,4.0,Associate's,Unemployed,Separated,No,7.179629052,No,Two Year,No,Fiber Optic,No,No,1.992273443,211.0781124,818.8755109
J801308,Rural,3.0,Some College,Full Time,Never Married,No,11.88872708,No,Two Year,No,Fiber Optic,No,No,14.60083924,208.214241,1738.296024
X386618,Suburban,1.0,High School or GED,Full Time,Separated,Yes,6.565703436,No,One year,No,Fiber Optic,No,No,6.512116985,233.8166731,1107.738951
H632227,Rural,1.0,Postgraduate,Student,Divorced,Yes,6.098634783,No,Month-to-month,No,Fiber Optic,Yes,Yes,16.15139383,197.4080895,1696.96925
A784083,Suburban,2.0,Associate's,Unemployed,Widowed,Yes,36.78803004,No,Month-to-month,No,No Internet Service,No,Yes,0.0,154.1541235,825.6485531
Z887842,Suburban,1.0,High School or GED,Part Time,Never Married,Yes,6.292644436,No,Two Year,Yes,DSL,No,No,7.193929026,128.4650414,0.0
S610382,Suburban,0.0,No Degree,Full Time,Widowed,Yes,13.76331015,No,Two Year,No,Fiber Optic,Yes,No,8.52708362,254.2500774,0.0
C707263,Suburban,1.0,High School or GED,Part Time,Married,No,7.917042352,No,Two Year,No,Fiber Optic,No,Yes,11.84082422,154.2208032,1318.102379
N764043,Rural,3.0,Some College,Full Time,Married,Yes,9.836297939,No,One year,No,Fiber Optic,No,Yes,3.660515738,233.2597912,998.0643375
P417515,Urban,1.0,Bachelor's,Retired,Divorced,Yes,12.25095481,No,One year,No,DSL,No,Yes,12.22941703,132.6092342,1718.405985
F494529,Urban,2.0,Some College,Full Time,Separated,No,12.8297229,No,One year,Yes,Fiber Optic,Yes,No,16.57284364,206.0121677,1836.91871
J826967,Urban,4.0,Some College,Full Time,Separated,Yes,9.070967575,No,Month-to-month,Yes,No Internet Service,No,No,15.80735521,210.9955488,0.0
P870952,Urban,0.0,No Degree,Full Time,Widowed,No,7.253207089,No,Two Year,No,Fiber Optic,No,No,0.0,231.7850551,1332.732935
D518375,Urban,0.0,No Degree,Student,Divorced,Yes,4.323651285,No,Month-to-month,No,Fiber Optic,Yes,Yes,11.38275254,268.7086668,1636.428296
U568821,Suburban,1.0,Associate's,Full Time,Separated,Yes,3.515965475,No,Month-to-month,Yes,Fiber Optic,No,No,6.780515198,223.1064853,1158.10468
I918785,Rural,4.0,Bachelor's,Full Time,Divorced,Yes,9.592403642,No,Month-to-month,No,Fiber Optic,Yes,No,8.27838968,170.1695164,1169.714886
J110435,Suburban,1.0,No Degree,Retired,Separated,Yes,14.30346598,No,One year,No,Fiber Optic,No,No,0.0,242.4366521,1369.012136
I133946,Rural,0.0,Associate's,Full Time,Married,No,12.62935965,No,Two Year,Yes,Fiber Optic,Yes,No,1.835564047,173.0721317,387.3140839
Q940233,Rural,2.0,High School or GED,Retired,Separated,No,13.52533207,No,Two Year,No,DSL,Yes,No,0.0,163.2721026,1810.906541
J812375,Urban,0.0,Bachelor's,Full Time,Widowed,Yes,6.307570923,No,Month-to-month,No,DSL,Yes,No,8.612474419,149.4559207,1425.150573
F592408,Suburban,1.0,Some College,Full Time,Divorced,No,6.854642941,Yes,One year,Yes,Fiber Optic,No,No,3.122124532,151.1082044,631.6069096
L825804,Suburban,0.0,No Degree,Full Time,Divorced,Yes,6.963229373,No,Month-to-month,Yes,DSL,Yes,No,0.0,171.8148647,1601.994832
U25555,Urban,0.0,Bachelor's,Full Time,Divorced,Yes,12.81731458,No,Month-to-month,Yes,Fiber Optic,Yes,Yes,5.679236604,206.5314528,895.0975786
V67946,Urban,0.0,Postgraduate,Full Time,Never Married,No,9.309082207,No,Month-to-month,Yes,Fiber Optic,Yes,Yes,1.050155087,157.2735575,223.4765826
E929600,Suburban,6.0,High School or GED,Full Time,Separated,Yes,7.093684195,No,Month-to-month,No,Fiber Optic,Yes,No,10.6897179,156.2591926,1221.300132
S614208,Urban,3.0,Associate's,Full Time,Separated,No,4.294852815,No,Two Year,No,Fiber Optic,Yes,Yes,2.210399275,216.9440196,731.2638925
G991685,Rural,1.0,Associate's,Full Time,Never Married,Yes,11.39732476,No,Month-to-month,No,No Internet Service,Yes,No,18.21029576,207.0173498,2150.497966
E674878,Suburban,0.0,High School or GED,Part Time,Never Married,Yes,10.78174176,No,Month-to-month,No,DSL,Yes,No,0.0,147.561502,1732.048832
P885612,Urban,4.0,Some College,Student,Separated,Yes,7.453735063,Yes,Month-to-month,No,Fiber Optic,No,No,0.0,149.1016668,540.3210772
N506492,Rural,0.0,High School or GED,Full Time,Never Married,No,8.026856232,No,Two Year,No,Fiber Optic,Yes,No,6.246938804,179.3440365,904.6029537
H173763,Rural,1.0,High School or GED,Part Time,Separated,Yes,10.02791376,No,Month-to-month,No,Fiber Optic,Yes,Yes,4.600046704,192.1617545,649.075085
Q561452,Rural,1.0,No Degree,Retired,Divorced,Yes,3.579544727,No,Month-to-month,No,Fiber Optic,No,No,9.305550123,171.5274671,0.0
J29801,Urban,0.0,Bachelor's,Full Time,Separated,Yes,6.69957773,No,Month-to-month,No,No Internet Service,Yes,No,18.55263028,233.3916176,2274.334534
G862093,Urban,2.0,Bachelor's,Unemployed,Never Married,No,10.55594701,No,Month-to-month,Yes,DSL,No,No,13.12228158,119.6082294,1711.957507
T212690,Rural,3.0,High School or GED,Student,Widowed,No,12.42240866,No,Two Year,No,DSL,No,No,10.51088552,93.42792026,0.0
C494352,Rural,1.0,High School or GED,Full Time,Never Married,Yes,9.798612148,No,Month-to-month,Yes,DSL,Yes,Yes,12.81579339,196.0981903,1813.141473
S159222,Urban,3.0,Postgraduate,Retired,Separated,No,36.55132935,Yes,Month-to-month,Yes,Fiber Optic,Yes,No,11.16354187,199.159845,0.0
C739541,Urban,0.0,Bachelor's,Full Time,Never Married,No,12.77016694,No,One year,No,DSL,Yes,No,12.01982695,166.3979848,2037.009094
M383323,Rural,0.0,Bachelor's,Full Time,Separated,No,9.19167977,No,Month-to-month,Yes,Fiber Optic,No,No,6.021823068,169.4939964,663.9805561
T923695,Suburban,0.0,Bachelor's,Full Time,Divorced,No,12.55124399,No,One year,Yes,DSL,Yes,No,23.99383789,171.5480748,2615.909854
E356051,Rural,2.0,Some College,Retired,Separated,Yes,8.221782217,No,Month-to-month,Yes,DSL,Yes,No,8.100668391,180.8750192,1598.041286
V852885,Rural,0.0,No Degree,Student,Married,No,7.922834726,No,Month-to-month,No,DSL,Yes,No,0.0,126.1806453,2030.890872
W334401,Suburban,0.0,Associate's,Full Time,Separated,No,9.746834379,No,One year,No,No Internet Service,No,No,14.62116665,121.117543,1595.672481
Y295853,Rural,1.0,Some College,Full Time,Widowed,No,11.93309866,No,One year,Yes,No Internet Service,Yes,No,12.95414684,137.9203999,1461.63528
C143365,Rural,1.0,Some College,Retired,Never Married,No,9.096434338,Yes,Two Year,No,No Internet Service,Yes,Yes,3.588245343,124.2396223,452.390983
H148227,Rural,4.0,Some College,Full Time,Widowed,No,8.36212276,No,Two Year,Yes,Fiber Optic,No,Yes,14.36866442,187.0712425,1594.517874
S396173,Urban,3.0,High School or GED,Retired,Divorced,Yes,10.48918065,No,Month-to-month,No,DSL,No,Yes,6.306550441,140.0217357,0.0
D804379,Rural,2.0,Some College,Full Time,Widowed,No,7.960074221,No,Month-to-month,No,No Internet Service,No,Yes,18.9442945,208.8813041,2087.462333
M153274,Urban,1.0,Bachelor's,Student,Separated,No,9.331562795,Yes,Month-to-month,No,Fiber Optic,No,No,3.47490063,171.4882612,0.0
F396974,Urban,0.0,Some College,Full Time,Never Married,Yes,11.22676184,No,Month-to-month,No,Fiber Optic,Yes,No,3.341125944,226.7842021,694.2731917
W249508,Urban,0.0,High School or GED,Full Time,Divorced,No,10.34571165,No,Month-to-month,Yes,DSL,No,Yes,4.761845138,133.1496326,1290.636519
W725805,Urban,1.0,Associate's,Full Time,Widowed,No,7.678688397,No,Two Year,No,DSL,No,Yes,20.22924241,127.9837723,2166.207365
G36722,Rural,1.0,Postgraduate,Part Time,Divorced,No,8.084105815,No,Two Year,No,No Internet Service,No,No,6.487047944,101.8252006,655.1704765
K901767,Rural,3.0,Postgraduate,Unemployed,Separated,No,5.894487293,No,Two Year,No,No Internet Service,No,No,20.32585352,140.9078426,1989.74777
L33620,Urban,2.0,No Degree,Unemployed,Divorced,Yes,8.926937656,No,One year,No,DSL,No,Yes,12.24636579,151.5529831,1795.595369
P873435,Suburban,8.0,Bachelor's,Retired,Widowed,Yes,6.739581974,Yes,Month-to-month,No,Fiber Optic,Yes,Yes,14.63647192,267.114236,2210.449566
R287565,Rural,2.0,No Degree,Full Time,Never Married,No,11.92444852,No,Month-to-month,No,Fiber Optic,No,No,4.833413621,172.1514534,673.8697136
J908654,Rural,0.0,High School or GED,Full Time,Divorced,No,12.48711483,No,Month-to-month,No,Fiber Optic,Yes,Yes,5.705637629,160.8266643,602.0049206
G313318,Rural,0.0,Some College,Full Time,Widowed,Yes,8.319010685,No,Month-to-month,Yes,Fiber Optic,No,Yes,12.55314844,180.3876112,1357.88248
C618633,Suburban,1.0,Bachelor's,Full Time,Separated,Yes,34.79853584,No,Month-to-month,Yes,No Internet Service,No,No,1.059865457,157.4849533,380.7812664
W979591,Urban,3.0,Bachelor's,Full Time,Widowed,Yes,9.188761949,No,Month-to-month,No,DSL,Yes,Yes,13.47613483,172.2192869,1838.415776
X19182,Urban,0.0,No Degree,Full Time,Married,No,12.18509594,No,One year,No,No Internet Service,No,Yes,9.88774563,139.5996174,991.6943982
V920462,Rural,0.0,High School or GED,Student,Separated,No,15.76021314,Yes,One year,No,DSL,Yes,No,6.853152001,150.01717,1313.391104
T853519,Rural,4.0,High School or GED,Student,Widowed,Yes,5.735220563,No,Month-to-month,Yes,Fiber Optic,Yes,Yes,2.213342358,265.9365938,1018.286618
B969696,Urban,2.0,Bachelor's,Full Time,Separated,Yes,10.70069473,No,Two Year,No,DSL,No,No,5.954975156,117.5596503,1069.152457
O465631,Rural,0.0,Postgraduate,Unemployed,Divorced,Yes,10.56199078,Yes,Month-to-month,No,No Internet Service,No,No,8.316192837,127.6263127,921.8193418
G214970,Urban,0.0,Bachelor's,Full Time,Widowed,No,12.30871533,Yes,One year,Yes,Fiber Optic,No,No,8.081085785,242.8348851,1387.096942
H802855,Suburban,0.0,Some College,Retired,Widowed,Yes,14.39984446,No,Two Year,Yes,DSL,No,Yes,5.000015581,202.9557593,1481.311788
O585815,Urban,4.0,No Degree,Full Time,Separated,Yes,38.28306252,No,Two Year,No,DSL,No,Yes,3.469340841,228.0456733,0.0
O81996,Urban,2.0,Bachelor's,Full Time,Never Married,Yes,13.22311315,Yes,Two Year,No,Fiber Optic,No,No,7.874578706,210.8788918,1215.186143
G736869,Rural,3.0,Postgraduate,Retired,Separated,No,12.9462801,No,One year,No,Fiber Optic,No,No,11.70115295,125.6824688,1131.849487
W309629,Suburban,2.0,No Degree,Student,Never Married,Yes,13.32391278,No,Month-to-month,No,DSL,Yes,Yes,3.890318758,150.1609359,993.4525617
H775532,Urban,2.0,Bachelor's,Retired,Widowed,No,10.42074097,No,Month-to-month,Yes,No Internet Service,Yes,No,14.78669896,125.2639537,1404.351494
E382571,Suburban,0.0,Some College,Full Time,Divorced,Yes,38.10379454,No,Month-to-month,No,No Internet Service,No,Yes,11.71559187,149.5646791,1283.330518
K900916,Rural,0.0,High School or GED,Unemployed,Widowed,Yes,12.81558341,No,Two Year,Yes,Fiber Optic,Yes,No,4.995373364,266.3177012,1186.556596
H530265,Rural,0.0,Some College,Full Time,Separated,No,12.31278265,No,One year,No,Fiber Optic,Yes,Yes,11.56278112,217.0141324,1325.414246
J461018,Suburban,2.0,High School or GED,Student,Divorced,Yes,7.623079436,No,Month-to-month,No,Fiber Optic,No,No,18.74039805,161.7086143,1864.692477
E457135,Rural,2.0,No Degree,Full Time,Widowed,No,4.761626517,No,One year,No,No Internet Service,Yes,No,8.479464554,147.5223639,1078.756333
Y285316,Rural,2.0,Associate's,Full Time,Divorced,No,9.924340564,No,One year,No,No Internet Service,Yes,No,13.03956748,148.3712949,1501.37548
F31690,Suburban,3.0,Postgraduate,Full Time,Never Married,No,9.695275373,No,Two Year,Yes,No Internet Service,Yes,Yes,4.999130152,174.764205,945.3922235
C440041,Rural,3.0,High School or GED,Part Time,Married,Yes,12.06670667,No,Month-to-month,Yes,No Internet Service,Yes,Yes,2.108436379,171.119797,702.1831409
R633194,Urban,0.0,Bachelor's,Part Time,Married,No,12.84974814,No,Month-to-month,No,Fiber Optic,No,Yes,4.848048865,151.8072946,458.1425479
H673597,Rural,1.0,Some College,Part Time,Widowed,No,11.01915635,Yes,One year,No,Fiber Optic,No,Yes,14.06379093,138.8959507,1271.791514
P37481,Rural,0.0,Some College,Part Time,Never Married,Yes,13.8061219,No,One year,No,No Internet Service,Yes,No,0.0,221.4168467,0.0
D856880,Rural,8.0,Bachelor's,Full Time,Divorced,Yes,10.63387274,No,Month-to-month,No,DSL,Yes,Yes,11.20750014,186.5391413,1977.058574
V57129,Rural,0.0,Postgraduate,Full Time,Separated,No,3.224622564,No,Month-to-month,No,Fiber Optic,No,No,7.837877897,230.4550974,1152.27854
P790445,Suburban,0.0,Bachelor's,Student,Divorced,Yes,7.219410557,No,Month-to-month,Yes,Fiber Optic,No,No,4.845810524,223.0618797,0.0
R714826,Suburban,5.0,Some College,Full Time,Separated,No,4.91361363,No,Two Year,Yes,No Internet Service,Yes,No,3.852240839,150.2740465,0.0
H722651,Rural,3.0,High School or GED,Unemployed,Divorced,Yes,14.28133153,No,Month-to-month,Yes,Fiber Optic,Yes,No,11.55831086,193.7423093,1538.887965
Y816622,Rural,4.0,High School or GED,Full Time,Married,No,38.75084954,No,Two Year,No,DSL,No,No,5.389465889,172.0950357,1322.429941
U385565,Suburban,0.0,High School or GED,Full Time,Divorced,No,12.04401388,No,Month-to-month,No,Fiber Optic,No,Yes,10.93328741,151.9833362,1167.924948
R935213,Rural,1.0,High School or GED,Part Time,Married,Yes,11.53114401,No,Two Year,No,Fiber Optic,Yes,No,8.259716315,253.842022,1380.765825
M05412,Suburban,0.0,Associate's,Full Time,Divorced,Yes,7.934562928,No,Two Year,No,Fiber Optic,No,No,3.15776722,173.7924839,675.3184526
Y216514,Rural,0.0,Bachelor's,Part Time,Never Married,Yes,16.28494658,No,Month-to-month,No,No Internet Service,Yes,No,2.185046872,161.8524107,472.1439723
U998688,Rural,0.0,No Degree,Retired,Married,Yes,10.21423087,No,Month-to-month,Yes,Fiber Optic,No,Yes,4.61244199,235.2023974,1114.048401
K411031,Rural,0.0,Postgraduate,Full Time,Divorced,No,9.873866579,No,Month-to-month,No,No Internet Service,No,Yes,10.75614291,116.2894199,962.301603
M78179,Rural,4.0,High School or GED,Full Time,Widowed,No,7.652321521,No,Month-to-month,Yes,Fiber Optic,No,Yes,14.37480684,172.2649883,0.0
P20993,Urban,0.0,High School or GED,Unemployed,Married,No,9.877531649,No,One year,No,Fiber Optic,No,No,5.447688783,231.2240333,885.0263451
W370012,Suburban,2.0,Postgraduate,Full Time,Divorced,Yes,1.78889785,No,Month-to-month,Yes,Fiber Optic,Yes,No,12.29962414,184.3110471,1418.813901
Q674118,Rural,4.0,Associate's,Full Time,Divorced,No,9.840099532,No,Month-to-month,No,Fiber Optic,No,No,12.57562686,125.4885967,1185.107111
F415956,Urban,4.0,Bachelor's,Full Time,Never Married,No,9.076253294,No,Two Year,No,No Internet Service,No,Yes,7.606098597,155.5356287,1072.186545
M312951,Rural,3.0,High School or GED,Full Time,Widowed,Yes,11.22110691,No,Month-to-month,No,No Internet Service,No,Yes,6.79324042,191.4716904,1161.691491
Q662651,Urban,2.0,High School or GED,Unemployed,Widowed,No,8.928362624,No,Two Year,Yes,DSL,No,Yes,4.753084079,163.7224482,1206.589518
